time,latitude,longitude,value
2023-01-01,36.5,21.5,112.45720088481904
2023-01-01,36.5,22.5,108.61549526453018
2023-01-01,36.5,23.5,111.40946298837662
2023-01-01,36.5,24.5,109.02294889092444
2023-01-01,36.5,25.5,108.49907994270325
2023-01-01,36.5,26.5,110.65276339650154
2023-01-01,36.5,27.5,115.94966053962708
2023-01-01,36.5,28.5,117.40485206246376
2023-01-01,37.5,19.5,108.26624929904938
2023-01-01,37.5,20.5,111.46767064929008
2023-01-01,37.5,21.5,122.00325727462769
2023-01-01,37.5,22.5,114.96013030409812
2023-01-01,37.5,23.5,114.08701539039612
2023-01-01,37.5,24.5,109.43040251731873
2023-01-01,37.5,25.5,111.81691661477088
2023-01-01,37.5,26.5,114.96013030409812
2023-01-01,37.5,27.5,113.44673112034798
2023-01-01,37.5,28.5,117.75409802794456
2023-01-01,38.5,19.5,108.14983397722244
2023-01-01,38.5,20.5,116.88098311424255
2023-01-01,38.5,21.5,121.18835002183914
2023-01-01,38.5,22.5,121.0719347000122
2023-01-01,38.5,23.5,119.55853551626204
2023-01-01,38.5,24.5,116.18249118328094
2023-01-01,38.5,25.5,111.11842468380928
2023-01-01,38.5,26.5,111.52587831020357
2023-01-01,38.5,27.5,114.90192264318466
2023-01-01,39.5,19.5,115.83324521780014
2023-01-01,39.5,20.5,126.4270395040512
2023-01-01,39.5,21.5,133.4119588136673
2023-01-01,39.5,22.5,133.0627128481865
2023-01-01,39.5,23.5,125.3793016076088
2023-01-01,39.5,24.5,122.46891856193542
2023-01-01,39.5,25.5,116.82277545332909
2023-01-01,39.5,26.5,118.86004358530045
2023-01-01,40.5,19.5,129.1045919060707
2023-01-01,40.5,22.5,127.94043868780136
2023-01-01,40.5,23.5,130.61799108982086
2023-01-01,40.5,24.5,132.82988220453262
2023-01-01,40.5,25.5,134.1104507446289
2023-01-01,40.5,26.5,139.93121683597565
2023-01-01,40.5,27.5,144.4714143872261
2023-01-01,40.5,28.5,141.5610313415527
2023-01-01,41.5,19.5,131.31648302078247
2023-01-01,41.5,23.5,128.63893061876297
2023-01-01,41.5,24.5,136.67158782482147
2023-01-01,41.5,25.5,129.68666851520538
2023-01-01,41.5,26.5,129.4538378715515
2023-01-01,41.5,27.5,133.0627128481865
2023-01-01,41.5,28.5,147.26538211107254
2023-01-02,34.5,19.5,105.355866253376
2023-01-02,34.5,20.5,106.22898116707802
2023-01-02,34.5,21.5,105.12303560972214
2023-01-02,34.5,22.5,100.46642273664474
2023-01-02,34.5,27.5,128.7553459405899
2023-01-02,34.5,28.5,122.11967259645462
2023-01-02,35.5,19.5,108.38266462087633
2023-01-02,35.5,20.5,105.0066202878952
2023-01-02,35.5,21.5,110.1871021091938
2023-01-02,35.5,22.5,110.3617250919342
2023-01-02,35.5,26.5,127.59119272232056
2023-01-02,35.5,27.5,132.82988220453262
2023-01-02,35.5,28.5,115.65862223505974
2023-01-02,36.5,19.5,100.93208402395248
2023-01-02,36.5,20.5,105.47228157520294
2023-01-02,36.5,21.5,116.18249118328094
2023-01-02,36.5,22.5,119.15108188986778
2023-01-02,36.5,26.5,123.0509951710701
2023-01-02,36.5,27.5,119.44212019443512
2023-01-02,36.5,28.5,110.82738637924194
